PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-07-11T12:00:00Z,2019-07-11T11:00:00Z,PT60M,28.9,62,0.0,23.6,0,0,0,0,49.3,72.7,0.0,1002.0,238,2.1,104
2019-07-11T13:00:00Z,2019-07-11T12:00:00Z,PT60M,28.6,55,0.0,23.5,0,0,0,0,50.2,74.0,0.0,1002.3,253,1.4,117
2019-07-11T14:00:00Z,2019-07-11T13:00:00Z,PT60M,28.4,45,0.0,23.3,0,0,0,0,50.1,73.8,0.0,1002.7,260,0.9,128
2019-07-11T15:00:00Z,2019-07-11T14:00:00Z,PT60M,28.2,31,0.0,23.2,0,0,0,0,50.8,74.4,0.0,1003.1,286,0.4,137
2019-07-11T16:00:00Z,2019-07-11T15:00:00Z,PT60M,27.9,11,0.0,23.2,0,0,0,0,51.4,75.6,0.0,1002.9,343,0.6,142
2019-07-11T17:00:00Z,2019-07-11T16:00:00Z,PT60M,27.6,-11,0.0,23.2,0,0,0,0,51.3,76.7,0.0,1002.3,7,0.8,142
2019-07-11T18:00:00Z,2019-07-11T17:00:00Z,PT60M,27.4,-31,0.0,23.1,0,0,0,0,50.9,77.3,0.0,1001.6,25,0.8,137
2019-07-11T19:00:00Z,2019-07-11T18:00:00Z,PT60M,27.2,-45,0.0,23.0,0,0,0,0,49.9,77.7,0.0,1001.0,23,0.9,128
2019-07-11T20:00:00Z,2019-07-11T19:00:00Z,PT60M,27.0,-55,0.0,22.9,0,0,0,0,48.9,78.3,0.0,1000.7,28,1.1,117
2019-07-11T21:00:00Z,2019-07-11T20:00:00Z,PT60M,26.8,-62,0.0,22.8,0,0,0,0,48.3,78.7,0.0,1000.9,39,1.3,104
2019-07-11T22:00:00Z,2019-07-11T21:00:00Z,PT60M,26.7,-67,0.5,22.8,9,21,4,12,48.3,79.0,0.0,1001.2,48,1.5,91
2019-07-11T23:00:00Z,2019-07-11T22:00:00Z,PT60M,27.2,-70,1.7,22.9,71,341,82,154,48.5,77.6,0.0,1001.6,56,1.4,78
2019-07-12T00:00:00Z,2019-07-11T23:00:00Z,PT60M,28.4,-72,0.0,23.2,114,600,264,378,49.1,73.2,0.0,1001.8,61,1.3,64
2019-07-12T01:00:00Z,2019-07-12T00:00:00Z,PT60M,29.8,-73,0.0,23.2,139,713,456,595,50.0,67.7,0.0,1001.8,73,0.9,50
2019-07-12T02:00:00Z,2019-07-12T01:00:00Z,PT60M,31.0,-72,12.1,23.1,288,500,393,680,50.5,62.6,0.0,1001.6,145,0.5,36
2019-07-12T03:00:00Z,2019-07-12T02:00:00Z,PT60M,32.0,-67,34.1,23.0,484,128,118,601,51.1,59.0,0.0,1001.3,223,0.9,23
2019-07-12T04:00:00Z,2019-07-12T03:00:00Z,PT60M,32.5,-39,29.4,23.0,476,222,217,693,52.0,57.3,0.0,1000.7,243,1.6,11
2019-07-12T05:00:00Z,2019-07-12T04:00:00Z,PT60M,32.8,37,24.7,23.2,423,324,317,741,53.9,57.1,0.0,1000.0,244,1.7,11
2019-07-12T06:00:00Z,2019-07-12T05:00:00Z,PT60M,32.8,66,27.3,23.3,436,252,229,664,55.7,57.8,0.0,999.1,252,1.2,22
2019-07-12T07:00:00Z,2019-07-12T06:00:00Z,PT60M,32.6,72,10.7,23.3,228,586,480,708,56.3,58.4,0.0,998.6,264,0.5,36
2019-07-12T08:00:00Z,2019-07-12T07:00:00Z,PT60M,32.5,73,58.0,23.3,239,31,21,260,55.7,58.6,0.0,998.4,302,0.2,50
2019-07-12T09:00:00Z,2019-07-12T08:00:00Z,PT60M,32.2,72,58.8,23.5,156,17,8,164,55.1,60.0,0.0,998.5,222,0.1,64
2019-07-12T10:00:00Z,2019-07-12T09:00:00Z,PT60M,31.4,70,60.8,23.7,64,13,3,67,54.6,63.7,0.0,999.0,185,0.7,78
2019-07-12T11:00:00Z,2019-07-12T10:00:00Z,PT60M,30.2,67,30.1,23.6,8,4,1,9,53.8,67.8,0.0,999.6,189,1.3,91
2019-07-12T12:00:00Z,2019-07-12T11:00:00Z,PT60M,29.4,62,0.0,23.4,0,0,0,0,52.4,70.3,0.0,1000.3,172,1.3,104
2019-07-12T13:00:00Z,2019-07-12T12:00:00Z,PT60M,29.0,55,0.0,23.4,0,0,0,0,50.8,71.9,0.0,1000.9,142,1.0,117
2019-07-12T14:00:00Z,2019-07-12T13:00:00Z,PT60M,28.6,46,0.0,23.4,0,0,0,0,49.8,73.8,0.0,1001.2,102,1.1,128
2019-07-12T15:00:00Z,2019-07-12T14:00:00Z,PT60M,28.0,31,0.0,23.4,0,0,0,0,49.4,76.0,0.0,1001.4,78,1.5,137
2019-07-12T16:00:00Z,2019-07-12T15:00:00Z,PT60M,27.6,12,0.0,23.3,0,0,0,0,49.3,77.3,0.0,1001.5,74,1.8,142
2019-07-12T17:00:00Z,2019-07-12T16:00:00Z,PT60M,27.3,-11,0.0,23.1,0,0,0,0,48.8,77.5,0.0,1001.0,68,2.0,142
2019-07-12T18:00:00Z,2019-07-12T17:00:00Z,PT60M,27.2,-31,0.0,22.8,0,0,0,0,48.0,77.1,0.0,1000.3,61,1.9,137
2019-07-12T19:00:00Z,2019-07-12T18:00:00Z,PT60M,26.9,-45,0.0,22.6,0,0,0,0,47.7,77.3,0.0,999.7,53,1.6,128
2019-07-12T20:00:00Z,2019-07-12T19:00:00Z,PT60M,26.7,-55,0.0,22.6,0,0,0,0,47.8,78.2,0.0,999.4,43,1.5,117
2019-07-12T21:00:00Z,2019-07-12T20:00:00Z,PT60M,26.5,-62,1.5,22.5,0,0,0,0,47.8,78.6,0.0,999.5,35,1.5,104
2019-07-12T22:00:00Z,2019-07-12T21:00:00Z,PT60M,26.5,-67,0.3,22.4,8,20,3,12,47.9,78.4,0.0,1000.0,27,1.4,91
2019-07-12T23:00:00Z,2019-07-12T22:00:00Z,PT60M,27.0,-70,0.7,22.5,72,333,80,152,47.8,76.7,0.0,1000.3,25,1.1,78
2019-07-13T00:00:00Z,2019-07-12T23:00:00Z,PT60M,28.1,-72,0.0,22.8,114,597,263,377,48.2,72.8,0.0,1000.4,4,0.7,64
2019-07-13T01:00:00Z,2019-07-13T00:00:00Z,PT60M,29.2,-73,3.3,22.9,168,647,409,576,48.4,69.0,0.0,1000.6,325,1.1,50
2019-07-13T02:00:00Z,2019-07-13T01:00:00Z,PT60M,30.2,-72,11.9,22.9,289,501,402,691,48.1,65.1,0.0,1000.4,315,1.6,36
2019-07-13T03:00:00Z,2019-07-13T02:00:00Z,PT60M,31.2,-67,11.3,22.8,322,537,493,815,48.3,60.9,0.0,1000.0,304,1.7,23
2019-07-13T04:00:00Z,2019-07-13T03:00:00Z,PT60M,31.8,-39,11.6,22.6,348,537,527,875,48.5,58.6,0.0,999.4,284,1.7,11
2019-07-13T05:00:00Z,2019-07-13T04:00:00Z,PT60M,31.9,38,11.9,22.6,350,532,523,873,49.0,57.7,0.0,998.5,261,1.8,11
2019-07-13T06:00:00Z,2019-07-13T05:00:00Z,PT60M,32.4,67,11.6,22.4,312,547,504,816,49.1,55.5,0.0,997.3,255,2.2,22
2019-07-13T07:00:00Z,2019-07-13T06:00:00Z,PT60M,32.8,72,5.2,22.2,199,686,550,749,49.1,53.8,0.0,996.3,259,2.5,36
2019-07-13T08:00:00Z,2019-07-13T07:00:00Z,PT60M,32.4,73,0.0,22.2,117,765,492,609,50.1,54.9,0.0,996.0,257,2.6,50
2019-07-13T09:00:00Z,2019-07-13T08:00:00Z,PT60M,31.8,72,8.4,22.5,115,543,251,365,51.0,57.8,0.0,996.3,247,3.0,64
2019-07-13T10:00:00Z,2019-07-13T09:00:00Z,PT60M,30.7,70,78.9,22.9,32,7,2,34,51.8,63.3,0.0,997.0,239,3.5,78
2019-07-13T11:00:00Z,2019-07-13T10:00:00Z,PT60M,29.5,67,31.4,23.1,10,11,2,11,52.7,68.5,0.0,997.8,239,3.4,91
2019-07-13T12:00:00Z,2019-07-13T11:00:00Z,PT60M,28.7,62,35.9,22.9,0,0,0,0,53.6,70.9,0.0,998.7,245,2.6,104
2019-07-13T13:00:00Z,2019-07-13T12:00:00Z,PT60M,28.3,55,38.3,22.9,0,0,0,0,54.0,72.5,0.0,999.5,256,1.7,117
2019-07-13T14:00:00Z,2019-07-13T13:00:00Z,PT60M,28.1,46,34.7,22.7,0,0,0,0,53.4,72.9,0.0,999.9,265,1.2,128
2019-07-13T15:00:00Z,2019-07-13T14:00:00Z,PT60M,28.0,31,28.7,22.6,0,0,0,0,52.8,72.7,0.0,1000.2,293,0.8,137
2019-07-13T16:00:00Z,2019-07-13T15:00:00Z,PT60M,27.7,12,33.0,22.6,0,0,0,0,52.7,73.8,0.0,1000.1,338,0.8,142
2019-07-13T17:00:00Z,2019-07-13T16:00:00Z,PT60M,27.4,-11,37.5,22.6,0,0,0,0,53.0,75.3,0.0,999.5,347,0.9,142
2019-07-13T18:00:00Z,2019-07-13T17:00:00Z,PT60M,27.2,-31,35.0,22.7,0,0,0,0,54.1,76.2,0.0,998.6,326,0.9,137
2019-07-13T19:00:00Z,2019-07-13T18:00:00Z,PT60M,27.1,-45,28.9,22.7,0,0,0,0,55.3,76.8,0.0,997.8,321,1.1,128
2019-07-13T20:00:00Z,2019-07-13T19:00:00Z,PT60M,26.9,-55,35.6,22.7,0,0,0,0,55.6,77.7,0.0,997.7,342,1.1,117
2019-07-13T21:00:00Z,2019-07-13T20:00:00Z,PT60M,26.8,-62,37.3,22.7,0,0,0,0,55.8,78.1,0.0,997.7,0,1.2,105
2019-07-13T22:00:00Z,2019-07-13T21:00:00Z,PT60M,26.8,-67,60.7,22.7,5,4,1,6,55.6,78.2,0.0,997.8,16,1.1,91
2019-07-13T23:00:00Z,2019-07-13T22:00:00Z,PT60M,27.2,-70,2.5,22.8,71,332,80,151,55.1,76.9,0.0,998.1,20,1.0,78
2019-07-14T00:00:00Z,2019-07-13T23:00:00Z,PT60M,28.1,-72,8.1,23.0,157,436,185,342,54.5,73.5,0.0,998.1,356,0.8,64
2019-07-14T01:00:00Z,2019-07-14T00:00:00Z,PT60M,29.2,-73,6.2,23.1,187,579,373,560,54.0,69.7,0.0,998.1,335,0.8,50
2019-07-14T02:00:00Z,2019-07-14T01:00:00Z,PT60M,30.1,-73,14.4,23.1,313,446,352,664,53.5,66.0,0.0,998.0,314,1.1,36
2019-07-14T03:00:00Z,2019-07-14T02:00:00Z,PT60M,30.9,-67,30.1,23.0,479,173,159,639,53.2,62.9,0.0,997.6,289,1.7,23
2019-07-14T04:00:00Z,2019-07-14T03:00:00Z,PT60M,31.3,-40,26.9,23.1,503,221,217,719,53.5,61.9,0.0,997.1,272,2.3,11
2019-07-14T05:00:00Z,2019-07-14T04:00:00Z,PT60M,31.1,38,22.4,23.3,473,298,292,765,54.5,63.3,0.0,996.5,258,3.0,11
2019-07-14T06:00:00Z,2019-07-14T05:00:00Z,PT60M,31.1,67,10.3,23.3,302,568,522,823,55.6,63.2,0.0,996.0,253,3.6,22
2019-07-14T07:00:00Z,2019-07-14T06:00:00Z,PT60M,31.2,73,40.1,23.3,231,303,257,488,56.9,63.0,0.0,995.7,255,3.8,36
2019-07-14T08:00:00Z,2019-07-14T07:00:00Z,PT60M,30.9,73,90.6,23.4,58,0,0,59,57.9,64.5,0.0,995.6,260,3.5,50
2019-07-14T09:00:00Z,2019-07-14T08:00:00Z,PT60M,30.4,72,72.9,23.4,96,8,3,99,57.8,66.4,0.0,995.8,265,3.0,64
2019-07-14T10:00:00Z,2019-07-14T09:00:00Z,PT60M,29.6,70,67.5,23.4,55,7,2,57,57.6,69.3,0.0,996.3,272,2.5,78
2019-07-14T11:00:00Z,2019-07-14T10:00:00Z,PT60M,28.9,67,34.8,23.3,8,5,1,9,57.7,72.1,0.0,996.7,285,2.0,91
2019-07-14T12:00:00Z,2019-07-14T11:00:00Z,PT60M,28.3,62,21.0,23.1,0,0,0,0,58.1,73.3,0.0,997.6,316,1.6,104
2019-07-14T13:00:00Z,2019-07-14T12:00:00Z,PT60M,28.0,56,36.5,22.8,0,0,0,0,58.4,73.7,0.0,998.1,343,1.8,117
2019-07-14T14:00:00Z,2019-07-14T13:00:00Z,PT60M,27.6,46,37.7,22.7,0,0,0,0,58.1,75.0,0.0,998.2,350,2.4,128
2019-07-14T15:00:00Z,2019-07-14T14:00:00Z,PT60M,27.1,32,35.3,22.7,0,0,0,0,57.3,76.8,0.0,998.3,0,3.0,137
2019-07-14T16:00:00Z,2019-07-14T15:00:00Z,PT60M,26.7,12,0.3,22.5,0,0,0,0,56.5,77.5,0.0,998.0,8,3.0,142
2019-07-14T17:00:00Z,2019-07-14T16:00:00Z,PT60M,26.6,-11,0.0,22.2,0,0,0,0,56.5,77.0,0.0,997.2,12,2.8,143
2019-07-14T18:00:00Z,2019-07-14T17:00:00Z,PT60M,26.5,-31,2.4,21.9,0,0,0,0,56.0,75.9,0.0,996.8,6,2.2,137
2019-07-14T19:00:00Z,2019-07-14T18:00:00Z,PT60M,26.5,-46,63.0,21.7,0,0,0,0,55.5,75.3,0.0,996.6,11,1.8,128
2019-07-14T20:00:00Z,2019-07-14T19:00:00Z,PT60M,26.3,-55,68.9,21.7,0,0,0,0,55.7,75.8,0.0,996.4,24,1.6,117
2019-07-14T21:00:00Z,2019-07-14T20:00:00Z,PT60M,26.2,-62,70.0,21.6,0,0,0,0,55.5,76.2,0.0,996.2,25,1.3,105
2019-07-14T22:00:00Z,2019-07-14T21:00:00Z,PT60M,26.1,-67,51.5,21.5,6,2,0,6,55.2,76.0,0.0,996.5,25,1.4,92
2019-07-14T23:00:00Z,2019-07-14T22:00:00Z,PT60M,26.2,-70,48.1,21.5,69,22,5,73,54.8,75.4,0.0,997.0,19,1.7,78
2019-07-15T00:00:00Z,2019-07-14T23:00:00Z,PT60M,27.2,-72,67.1,21.9,118,6,3,121,55.2,72.6,0.0,997.2,1,1.9,64
2019-07-15T01:00:00Z,2019-07-15T00:00:00Z,PT60M,28.4,-74,62.3,22.3,218,10,7,224,56.3,69.4,0.0,997.2,341,2.0,50
2019-07-15T02:00:00Z,2019-07-15T01:00:00Z,PT60M,29.3,-73,63.3,22.5,278,10,8,286,57.2,66.9,0.0,997.1,330,2.2,36
2019-07-15T03:00:00Z,2019-07-15T02:00:00Z,PT60M,30.2,-68,77.4,22.6,202,2,2,204,58.7,64.0,0.0,996.8,322,2.3,23
2019-07-15T04:00:00Z,2019-07-15T03:00:00Z,PT60M,30.8,-40,71.8,22.7,273,4,4,277,60.4,62.2,0.0,996.5,315,2.0,11
2019-07-15T05:00:00Z,2019-07-15T04:00:00Z,PT60M,30.8,38,64.2,22.7,343,9,9,352,61.8,62.3,0.0,995.9,315,1.4,10
2019-07-15T06:00:00Z,2019-07-15T05:00:00Z,PT60M,29.6,67,73.4,22.6,241,3,3,244,62.3,65.8,0.0,995.5,2,0.6,22
2019-07-15T07:00:00Z,2019-07-15T06:00:00Z,PT60M,28.0,73,76.2,22.6,186,3,2,188,62.5,72.3,0.0,995.3,48,1.0,36
2019-07-15T08:00:00Z,2019-07-15T07:00:00Z,PT60M,27.1,74,79.1,22.7,125,2,1,126,61.9,77.2,0.0,995.1,360,0.9,50
2019-07-15T09:00:00Z,2019-07-15T08:00:00Z,PT60M,26.7,73,80.7,22.8,73,2,1,74,60.2,79.4,0.0,995.3,303,1.2,64
2019-07-15T10:00:00Z,2019-07-15T09:00:00Z,PT60M,26.6,70,65.9,22.8,50,7,2,51,59.2,79.6,0.0,995.9,272,1.3,78
2019-07-15T11:00:00Z,2019-07-15T10:00:00Z,PT60M,26.5,67,56.6,22.5,7,2,0,7,59.3,79.1,0.0,996.5,238,1.2,91
2019-07-15T12:00:00Z,2019-07-15T11:00:00Z,PT60M,26.5,62,65.8,22.5,0,0,0,0,59.7,78.8,0.0,996.7,235,0.9,104
2019-07-15T13:00:00Z,2019-07-15T12:00:00Z,PT60M,26.7,56,65.9,22.6,0,0,0,0,60.2,78.3,0.0,996.5,259,0.5,117
2019-07-15T14:00:00Z,2019-07-15T13:00:00Z,PT60M,26.7,46,68.5,22.6,0,0,0,0,60.7,78.2,0.0,996.5,192,0.3,128
2019-07-15T15:00:00Z,2019-07-15T14:00:00Z,PT60M,26.7,32,66.6,22.5,0,0,0,0,61.2,78.1,0.0,996.5,186,0.5,137
2019-07-15T16:00:00Z,2019-07-15T15:00:00Z,PT60M,26.7,12,51.5,22.5,0,0,0,0,61.5,77.8,0.0,996.4,251,0.4,143
2019-07-15T17:00:00Z,2019-07-15T16:00:00Z,PT60M,26.6,-11,54.5,22.5,0,0,0,0,61.6,78.5,0.0,996.1,280,0.6,143
2019-07-15T18:00:00Z,2019-07-15T17:00:00Z,PT60M,26.1,-31,52.0,22.6,0,0,0,0,61.6,80.8,0.0,995.6,272,1.0,137
2019-07-15T19:00:00Z,2019-07-15T18:00:00Z,PT60M,25.8,-46,68.5,22.5,0,0,0,0,61.2,82.3,0.0,994.9,282,1.3,128
2019-07-15T20:00:00Z,2019-07-15T19:00:00Z,PT60M,25.7,-56,65.8,22.4,0,0,0,0,60.9,82.0,0.0,994.2,302,1.4,117
2019-07-15T21:00:00Z,2019-07-15T20:00:00Z,PT60M,25.8,-62,65.9,22.3,0,0,0,0,61.0,81.2,0.0,994.2,332,1.4,105
2019-07-15T22:00:00Z,2019-07-15T21:00:00Z,PT60M,25.9,-67,69.1,22.2,4,1,0,4,61.2,80.5,0.0,994.8,350,1.7,92
2019-07-15T23:00:00Z,2019-07-15T22:00:00Z,PT60M,25.7,-70,66.5,22.2,44,5,1,45,61.0,81.0,0.0,995.3,355,2.2,78
2019-07-16T00:00:00Z,2019-07-15T23:00:00Z,PT60M,25.6,-73,74.2,22.2,94,3,1,95,60.8,81.6,0.0,995.4,349,2.5,64
2019-07-16T01:00:00Z,2019-07-16T00:00:00Z,PT60M,25.4,-74,76.1,22.2,141,2,2,142,60.6,82.4,0.0,995.2,342,2.2,50
2019-07-16T02:00:00Z,2019-07-16T01:00:00Z,PT60M,25.6,-73,61.2,22.3,293,12,10,303,60.3,82.1,0.0,995.0,349,1.6,36
2019-07-16T03:00:00Z,2019-07-16T02:00:00Z,PT60M,26.0,-68,53.7,22.4,388,33,30,418,60.1,80.2,0.0,994.7,1,1.2,23
2019-07-16T04:00:00Z,2019-07-16T03:00:00Z,PT60M,26.2,-41,81.5,22.3,180,1,1,181,59.4,79.3,0.0,994.1,357,0.6,11
2019-07-16T05:00:00Z,2019-07-16T04:00:00Z,PT60M,26.5,39,79.5,22.2,199,1,1,200,59.1,77.4,0.0,993.2,260,0.8,10
2019-07-16T06:00:00Z,2019-07-16T05:00:00Z,PT60M,26.9,68,71.3,22.0,258,4,4,262,60.2,74.8,0.0,992.8,279,1.4,22
2019-07-16T07:00:00Z,2019-07-16T06:00:00Z,PT60M,26.6,73,72.2,22.0,216,4,3,219,61.1,75.7,0.0,992.2,282,1.4,36
2019-07-16T08:00:00Z,2019-07-16T07:00:00Z,PT60M,26.3,74,72.5,22.1,163,4,3,165,61.6,77.5,0.0,991.4,251,1.7,50
2019-07-16T09:00:00Z,2019-07-16T08:00:00Z,PT60M,26.4,73,73.0,22.1,103,4,2,104,62.3,77.2,0.0,991.6,255,1.8,64
2019-07-16T10:00:00Z,2019-07-16T09:00:00Z,PT60M,26.1,71,72.6,22.1,43,4,1,44,62.8,78.8,0.0,992.1,274,1.8,78
2019-07-16T11:00:00Z,2019-07-16T10:00:00Z,PT60M,25.7,67,73.2,22.4,5,1,0,5,63.5,82.0,0.0,992.5,283,2.2,91
2019-07-16T12:00:00Z,2019-07-16T11:00:00Z,PT60M,25.6,63,73.5,22.6,0,0,0,0,63.5,83.9,0.0,992.7,280,2.2,104
2019-07-16T13:00:00Z,2019-07-16T12:00:00Z,PT60M,25.8,56,80.1,22.7,0,0,0,0,63.0,83.4,0.0,992.7,271,2.0,117
2019-07-16T14:00:00Z,2019-07-16T13:00:00Z,PT60M,25.9,46,80.7,22.6,0,0,0,0,62.7,82.1,0.0,992.6,279,1.9,128
2019-07-16T15:00:00Z,2019-07-16T14:00:00Z,PT60M,26.0,32,80.0,22.5,0,0,0,0,62.5,81.2,0.0,992.9,283,1.9,137
2019-07-16T16:00:00Z,2019-07-16T15:00:00Z,PT60M,26.1,12,67.0,22.4,0,0,0,0,62.5,80.4,0.0,992.6,265,2.2,143
2019-07-16T17:00:00Z,2019-07-16T16:00:00Z,PT60M,26.1,-11,67.2,22.3,0,0,0,0,62.5,79.8,0.0,991.6,261,2.8,143
2019-07-16T18:00:00Z,2019-07-16T17:00:00Z,PT60M,26.1,-31,67.9,22.4,0,0,0,0,63.4,80.3,0.0,990.7,269,3.8,138
2019-07-16T19:00:00Z,2019-07-16T18:00:00Z,PT60M,26.0,-46,90.4,22.6,0,0,0,0,64.4,81.8,0.0,990.1,268,4.3,128
2019-07-16T20:00:00Z,2019-07-16T19:00:00Z,PT60M,25.8,-56,91.9,22.8,0,0,0,0,65.4,83.7,0.0,990.0,264,4.0,117
2019-07-16T21:00:00Z,2019-07-16T20:00:00Z,PT60M,25.7,-62,91.2,22.9,0,0,0,0,65.8,84.5,0.0,990.2,258,3.9,105
2019-07-16T22:00:00Z,2019-07-16T21:00:00Z,PT60M,25.7,-67,80.7,23.0,3,0,0,3,65.9,85.1,0.0,990.5,257,4.1,92
2019-07-16T23:00:00Z,2019-07-16T22:00:00Z,PT60M,25.7,-71,68.4,23.1,42,4,1,43,65.8,85.7,0.0,990.9,262,4.0,78
2019-07-17T00:00:00Z,2019-07-16T23:00:00Z,PT60M,25.8,-73,70.8,23.1,106,4,2,108,65.9,85.5,0.0,991.5,258,3.9,64
2019-07-17T01:00:00Z,2019-07-17T00:00:00Z,PT60M,26.2,-74,62.1,23.1,216,11,7,223,65.7,83.5,0.0,991.8,245,4.3,50
2019-07-17T02:00:00Z,2019-07-17T01:00:00Z,PT60M,27.1,-73,38.1,23.1,392,106,88,479,64.9,78.8,0.0,991.8,237,5.0,37
2019-07-17T03:00:00Z,2019-07-17T02:00:00Z,PT60M,28.1,-69,31.4,23.2,482,149,137,619,64.4,74.8,0.0,991.9,237,5.5,23
2019-07-17T04:00:00Z,2019-07-17T03:00:00Z,PT60M,28.3,-42,40.9,23.2,496,80,78,574,64.4,74.2,0.0,991.8,233,6.1,11
2019-07-17T05:00:00Z,2019-07-17T04:00:00Z,PT60M,27.7,39,76.7,23.5,224,4,3,228,65.8,77.9,0.0,991.5,221,7.8,10
2019-07-17T06:00:00Z,2019-07-17T05:00:00Z,PT60M,26.7,68,69.5,23.6,267,8,7,275,66.5,83.1,0.0,991.2,223,8.4,22
2019-07-17T07:00:00Z,2019-07-17T06:00:00Z,PT60M,26.4,73,31.7,23.3,394,170,135,530,65.2,83.3,0.0,990.8,238,7.0,36
2019-07-17T08:00:00Z,2019-07-17T07:00:00Z,PT60M,26.9,74,29.5,23.2,302,185,121,423,64.4,80.4,0.0,990.6,241,5.5,50
2019-07-17T09:00:00Z,2019-07-17T08:00:00Z,PT60M,26.4,73,44.1,23.6,185,67,32,218,66.7,84.6,0.0,990.8,228,4.7,64
2019-07-17T10:00:00Z,2019-07-17T09:00:00Z,PT60M,25.7,71,57.9,23.3,62,12,3,65,66.4,86.6,0.0,991.6,241,5.6,78
2019-07-17T11:00:00Z,2019-07-17T10:00:00Z,PT60M,25.9,67,80.5,22.8,5,1,0,5,64.2,82.9,0.0,992.3,251,6.5,91
2019-07-17T12:00:00Z,2019-07-17T11:00:00Z,PT60M,26.4,63,77.6,22.9,0,0,0,0,64.0,81.5,0.0,992.3,239,5.7,104
2019-07-17T13:00:00Z,2019-07-17T12:00:00Z,PT60M,26.5,56,69.5,23.0,0,0,0,0,63.7,81.1,0.0,992.8,227,5.8,117
2019-07-17T14:00:00Z,2019-07-17T13:00:00Z,PT60M,26.6,46,85.6,23.2,0,0,0,0,63.9,81.7,0.0,993.3,226,6.2,128
2019-07-17T15:00:00Z,2019-07-17T14:00:00Z,PT60M,26.7,32,77.7,23.4,0,0,0,0,65.2,82.4,0.0,993.8,224,6.7,137
2019-07-17T16:00:00Z,2019-07-17T15:00:00Z,PT60M,26.6,12,80.6,23.6,0,0,0,0,65.6,83.9,0.0,993.8,222,6.6,143
2019-07-17T17:00:00Z,2019-07-17T16:00:00Z,PT60M,26.5,-11,80.0,23.8,0,0,0,0,65.1,85.1,0.0,993.5,223,6.9,143
2019-07-17T18:00:00Z,2019-07-17T17:00:00Z,PT60M,26.7,-31,80.0,23.9,0,0,0,0,65.0,84.4,0.0,993.2,221,8.3,138
2019-07-17T19:00:00Z,2019-07-17T18:00:00Z,PT60M,27.0,-46,68.0,23.8,0,0,0,0,64.0,83.0,0.0,992.6,222,9.2,129
2019-07-17T20:00:00Z,2019-07-17T19:00:00Z,PT60M,27.0,-56,72.2,23.7,0,0,0,0,63.5,82.4,0.0,992.7,226,9.2,117
2019-07-17T21:00:00Z,2019-07-17T20:00:00Z,PT60M,27.1,-63,71.2,23.8,0,0,0,0,64.2,82.3,0.0,993.1,226,9.2,105
2019-07-17T22:00:00Z,2019-07-17T21:00:00Z,PT60M,27.1,-67,56.4,23.8,4,1,0,5,64.7,82.1,0.0,993.3,225,8.8,92
2019-07-17T23:00:00Z,2019-07-17T22:00:00Z,PT60M,26.9,-71,69.0,23.9,38,4,1,39,65.9,83.9,0.0,993.3,222,8.4,78
2019-07-18T00:00:00Z,2019-07-17T23:00:00Z,PT60M,26.9,-73,76.5,24.1,85,3,2,87,64.3,84.3,0.0,993.7,223,8.7,64
2019-07-18T01:00:00Z,2019-07-18T00:00:00Z,PT60M,27.6,-74,61.1,23.9,215,13,8,223,61.2,80.2,0.0,994.1,229,8.9,50
2019-07-18T02:00:00Z,2019-07-18T01:00:00Z,PT60M,28.3,-74,69.9,23.7,225,6,5,229,61.5,76.2,0.0,994.7,230,9.5,37
2019-07-18T03:00:00Z,2019-07-18T02:00:00Z,PT60M,28.8,-69,48.4,23.7,418,54,51,468,62.9,74.1,0.0,995.5,230,9.9,23
2019-07-18T04:00:00Z,2019-07-18T03:00:00Z,PT60M,29.1,-42,25.7,23.6,490,238,233,723,63.0,72.3,0.0,995.4,227,9.9,10
2019-07-18T05:00:00Z,2019-07-18T04:00:00Z,PT60M,29.5,39,20.6,23.7,435,346,340,775,62.4,71.2,0.0,994.6,224,10.2,10
2019-07-18T06:00:00Z,2019-07-18T05:00:00Z,PT60M,29.1,69,59.5,23.9,313,65,62,375,62.9,73.7,0.0,994.2,225,9.8,22
2019-07-18T07:00:00Z,2019-07-18T06:00:00Z,PT60M,28.5,74,66.2,24.0,227,38,29,255,63.5,76.5,0.0,994.0,227,9.6,36
2019-07-18T08:00:00Z,2019-07-18T07:00:00Z,PT60M,28.3,74,38.5,23.9,261,171,118,379,63.2,77.0,0.0,994.2,225,9.3,50
2019-07-18T09:00:00Z,2019-07-18T08:00:00Z,PT60M,28.2,73,55.8,23.8,159,26,12,171,63.1,77.0,0.0,994.9,223,8.7,64
2019-07-18T10:00:00Z,2019-07-18T09:00:00Z,PT60M,27.9,71,41.8,23.6,77,52,11,89,63.1,77.6,0.0,995.3,223,8.3,78
2019-07-18T11:00:00Z,2019-07-18T10:00:00Z,PT60M,27.5,68,35.7,23.4,8,6,1,9,62.9,78.8,0.0,995.5,224,7.8,91
2019-07-18T12:00:00Z,2019-07-18T11:00:00Z,PT60M,27.2,63,46.6,23.5,0,0,0,0,62.7,80.3,0.0,996.1,224,6.7,104
